Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.3211600000000326,1000,,,,-0.0625,0.021484375,-1.046875,0.2729385741559393,-0.1315393505776637,13.99085807800293,0.03525090484207659,0,0,0.4931904067666798,0,0,0,0,0.07421875,,
0.3434550000000163,1000,,,,-0.0625,-0.02734375,-1.005859375,0.2730119606051948,-0.13198629089002417,13.990001678466797,0.03232170562332659,0,0,0.4521807159212487,0,0,0,0,0.07421875,,
0.3656850000000559,1000,,,,-0.0625,-0.02734375,-1.00390625,0.273113401547872,-0.13180482640229887,13.992002487182617,0.03964470367020159,0,0,0.5547087923570785,0,0,0,0,0.07421875,,
0.3890550000000512,1000,,,,-0.0625,0.0078125,-1.0390625,0.2731079275003751,-0.13080453141749213,13.989999771118164,0.02499870757645159,0,0,0.34973191327280767,0,0,0,0,0.07421875,,
0.41099499999999534,1000,,,,-0.0625,-0.009765625,-1.017578125,0.27303436998713526,-0.1319571669598954,13.989143371582031,0.040272387940047075,0,0,0.5633762088092896,0,0,0,0,0.07421875,,
0.43290999999997437,1000,,,,-0.0625,-0.025390625,-1.005859375,0.27299810442246825,-0.13244667301629018,13.988572120666504,0.036924733286333965,0,0,0.5165242946122578,0,0,0,0,0.072265625,,
0.4549949999999953,1000,,,,-0.046875,0.0078125,-1.033203125,0.27312691560263,-0.13176674126289972,13.988571166992188,0.030229419509304453,0,0,0.4228663861427674,0,0,0,0,0.072265625,,
0.4781750000000466,1000,,,,-0.0625,0.0234375,-1.05078125,0.2730042627259023,-0.1314923042289942,13.988500595092773,0.03085710601395159,0,0,0.4316446458390026,0,0,0,0,0.07421875,,
0.5002150000000256,1000,,,,-0.0625,-0.0234375,-1.00390625,0.2730198295484716,-0.13177122186753493,13.989714622497559,0.026881764855591347,0,0,0.37606821887880726,0,0,0,0,0.07421875,,
0.5220500000000465,1000,,,,-0.0625,-0.0078125,-1.017578125,0.2732073156752409,-0.13183058987895122,13.989714622497559,0.036924733286333965,0,0,0.5165664811876486,0,0,0,0,0.072265625,,
0.5430250000000233,1000,,,,-0.0625,-0.025390625,-1.00390625,0.2731219547470859,-0.13158303647285682,13.991429328918457,0.03357707639781921,0,0,0.46979129149178345,0,0,0,0,0.072265625,,
0.5650550000000513,1000,,,,-0.0625,-0.013671875,-1.015625,0.2731636943592499,-0.13095463167277108,13.991429328918457,0.040272387940047075,0,0,0.5634682697699566,0,0,0,0,0.072265625,,
0.5861149999999907,1000,,,,-0.0625,-0.009765625,-1.017578125,0.273236225488584,-0.13139373092701995,13.989715576171875,0.036924733286333965,0,0,0.5165665164018184,0,0,0,0,0.072265625,,
0.6090750000000117,1000,,,,-0.0625,-0.025390625,-1.00390625,0.27317053691862103,-0.13161776115877957,13.991429328918457,0.023534107967076588,0,0,0.32927580844048887,0,0,0,0,0.072265625,,
0.6333300000000163,1000,,,,-0.0625,-0.013671875,-1.015625,0.27304446276220773,-0.13155279239156928,13.989142417907715,0.040272387940047075,0,0,0.5633761704025476,0,0,0,0,0.072265625,,
0.6570700000000652,1000,,,,-0.0625,-0.01171875,-1.015625,0.2729334422364109,-0.13079557020822175,13.991500854492188,0.03964470367020159,0,0,0.5546889052777151,0,0,0,0,0.072265625,,
0.6810250000000233,1000,,,,-0.0625,0,-1.02734375,0.2730485682978304,-0.1309512712192947,13.989999771118164,0.03232170562332659,0,0,0.45218065427248766,0,0,0,0,0.072265625,,
0.7031150000000489,1000,,,,-0.0625,-0.013671875,-1.015625,0.2730393308426794,-0.1320120543666765,13.991499900817871,0.04257390288895159,0,0,0.5956727580481959,0,0,0,0,0.072265625,,
0.7249600000000209,1000,,,,-0.0625,0.001953125,-1.03125,0.27302119806034586,-0.13147214150813583,13.990285873413086,0.028555593299848723,0,0,0.39950091354980294,0,0,0,0,0.072265625,,
0.7461300000000046,1000,,,,-0.0625,-0.009765625,-1.017578125,0.272972786952795,-0.13128171581114015,13.989142417907715,0.03357707639781921,0,0,0.4697145037060607,0,0,0,0,0.072265625,,
0.7681699999999837,1000,,,,-0.0625,0,-1.02734375,0.2730511342575946,-0.13175778005362934,13.989143371582031,0.03357707639781921,0,0,0.4697145357276561,0,0,0,0,0.072265625,,
0.7913599999999861,1000,,,,-0.0625,0,-1.02734375,0.2730896236540573,-0.13180706670461645,13.989715576171875,0.03357707639781921,0,0,0.4697337486848845,0,0,0,0,0.072265625,,
0.8137500000000583,1000,,,,-0.0625,0.01953125,-1.046875,0.2732156978104706,-0.1314855833220414,13.99000072479248,0.03671550445145159,0,0,0.5136499338869293,0,0,0,0,0.072265625,,
0.83625,1000,,,,-0.0625,-0.013671875,-1.015625,0.273085175990466,-0.13087174048702002,13.989143371582031,0.028555593299848723,0,0,0.39946828873217105,0,0,0,0,0.072265625,,
0.858155000000028,1000,,,,-0.0625,0.005859375,-1.033203125,0.2730355674350252,-0.13150350574058217,13.99085807800293,0.03357707639781921,0,0,0.4697721105561504,0,0,0,0,0.072265625,,
0.8821200000000535,1000,,,,-0.0625,-0.02734375,-1.00390625,0.2731941437484515,-0.1323861848537151,13.990285873413086,0.040272387940047075,0,0,0.5634222200862521,0,0,0,0,0.072265625,,
0.9041200000000535,1000,,,,-0.0625,0.021484375,-1.05078125,0.27319123566071873,-0.13144749818264226,13.989999771118164,0.03085710601395159,0,0,0.4316909060725517,0,0,0,0,0.072265625,,
0.9261450000000186,1000,,,,-0.0625,-0.009765625,-1.01953125,0.2731188755953689,-0.13165136569354352,13.991430282592773,0.040272387940047075,0,0,0.5634683081766987,0,0,0,0,0.072265625,,
0.9493649999999907,1000,,,,-0.0625,-0.013671875,-1.015625,0.2731294815623942,-0.13211958887792113,13.991429328918457,0.036924733286333965,0,0,0.5166297962649047,0,0,0,0,0.072265625,,
0.9721699999999837,1000,,,,-0.0625,0.01953125,-1.046875,0.2731364951857496,-0.130882941998608,13.988500595092773,0.03671550445145159,0,0,0.5135948558682619,0,0,0,0,0.072265625,,
0.9947600000000675,1000,,,,-0.0625,-0.0234375,-1.00390625,0.2731773794779922,-0.13144525788032466,13.989143371582031,0.03357707639781921,0,0,0.4697145357276561,0,0,0,0,0.072265625,,
1.0172050000000163,1000,,,,-0.0625,-0.009765625,-1.017578125,0.27328720255589906,-0.13181490776272806,13.99100112915039,0.03964470367020159,0,0,0.5546690938146231,0,0,0,0,0.072265625,,
1.0391450000000186,1000,,,,-0.0625,-0.001953125,-1.02734375,0.2732408442161595,-0.1318955586461615,13.989715576171875,0.026881764855591347,0,0,0.37606824451525594,0,0,0,0,0.072265625,,
1.0620100000000676,1000,,,,-0.0625,-0.013671875,-1.015625,0.2732124475947693,-0.13097143394015306,13.989142417907715,0.036924733286333965,0,0,0.5165453526857834,0,0,0,0,0.072265625,,
1.0840900000000255,1000,,,,-0.0625,-0.025390625,-1.00390625,0.27313375816200114,-0.1310083989283934,13.99143123626709,0.04194621861910611,0,0,0.5868876334306494,0,0,0,0,0.072265625,,
1.1071550000000279,1000,,,,-0.0625,-0.0078125,-1.01953125,0.2730944134456171,-0.13127051429955217,13.99085807800293,0.03190324795356183,0,0,0.44635381434562094,0,0,0,0,0.072265625,,
1.1296900000000605,1000,,,,-0.0625,-0.02734375,-1.00390625,0.27308979471804157,-0.13113497600933757,13.99000072479248,0.02939250640457659,0,0,0.41120118590349414,0,0,0,0,0.072265625,,
1.1531950000000653,1000,,,,-0.0625,0,-1.02734375,0.27312794198653567,-0.1310151198353462,13.991501808166504,0.03525090484207659,0,0,0.49321309883742,0,0,0,0,0.0703125,,
1.1752999999999885,1000,,,,-0.0625,-0.013671875,-1.015625,0.2731453905129321,-0.13191908182049628,13.988571166992188,0.04194621861910611,0,0,0.5867676643395785,0,0,0,0,0.072265625,,
