Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
38.41965999999922,1089,,,,-0.0625,-0.0234375,-1.00390625,0.000201684437464457,0.0012299259723603402,15.999428749084473,0.028555593299848723,0,0,0.4568731803887636,0,0,0,0,0.103515625,,
38.44262999999896,1088,,,,-0.0625,-0.0078125,-1.01953125,0.0001074281821269542,0.0017037499125319468,16.00057029724121,0.028555593299848723,0,0,0.4569057779736596,0,0,0,0,0.1015625,,
38.467234999999405,1087,,,,-0.0625,-0.025390625,-1.00390625,0.00002292257389333099,0.0015816534362229511,16.001998901367188,0.027927906795201587,0,0,0.446902333854301,0,0,0,0,0.1015625,,
38.49060999999941,1086,,,,-0.0625,-0.013671875,-1.015625,-0.00003062045318586752,0.001309456704635007,16.001501083374023,0.02646330718582659,0,0,0.4234526386036637,0,0,0,0,0.099609375,,
38.512564999999476,1086,,,,-0.0625,-0.025390625,-1.00390625,-0.00003404173287143931,0.0011582362981972603,15.999428749084473,0.026881764855591347,0,0,0.4300928814566768,0,0,0,0,0.09765625,,
38.53620499999914,1085,,,,-0.0625,-0.025390625,-1.00390625,0.000012145542883779855,0.0011324728215449033,16.000999450683594,0.02499870757645159,0,0,0.40000430619860167,0,0,0,0,0.095703125,,
38.55762499999907,1084,,,,-0.0625,-0.025390625,-1.00390625,0.00010417796642566099,0.0011067093448925466,15.997143745422363,0.01181731109207659,0,0,0.18904322422432335,0,0,0,0,0.095703125,,
38.5808049999997,1083,,,,-0.0625,-0.009765625,-1.017578125,0.0000504638753621839,0.0013867471345920775,16.00057029724121,0.01349113953633397,0,0,0.21586592654100187,0,0,0,0,0.09375,,
38.60284499999881,1083,,,,-0.0625,-0.02734375,-1.00390625,0.00007800517683103682,0.0012590499024890914,16.001501083374023,0.023534107967076588,0,0,0.37658105413141724,0,0,0,0,0.09375,,
38.627779999999326,1082,,,,-0.0625,-0.01171875,-1.015625,0.00007287325730267911,0.0013576232044633263,16.0017147064209,0.030229419509304453,0,0,0.4837225467286039,0,0,0,0,0.091796875,,
38.64974999999907,1081,,,,-0.0625,-0.025390625,-1.00390625,0.00015429971381928774,0.0008658768457509498,16,0.03525090484207659,0,0,0.5640144774732254,0,0,0,0,0.091796875,,
38.67261499999929,1080,,,,-0.0625,-0.02734375,-1.00390625,0.00007441283316118642,0.0006866526603432501,16.002286911010742,0.028555593299848723,0,0,0.45695479689831525,0,0,0,0,0.08984375,,
38.69473999999929,1080,,,,-0.0625,-0.025390625,-1.00390625,0.000011290222962386906,0.0006228040442917569,16.00200080871582,0.03525090484207659,0,0,0.564085007790874,0,0,0,0,0.087890625,,
38.71694000000041,1079,,,,-0.0625,-0.013671875,-1.015625,0.000052516643173526967,0.0009420471245492224,16.001144409179688,0.03357707639781921,0,0,0.5372716482795641,0,0,0,0,0.087890625,,
38.740599999999624,1078,,,,-0.0625,-0.02734375,-1.005859375,0.00017037972834147515,0.0019311405977679656,16.001142501831055,0.03190324795356183,0,0,0.5104884167761928,0,0,0,0,0.087890625,,
38.762794999998995,1077,,,,-0.0625,-0.025390625,-1.005859375,0.00015395758585073053,0.001310576855793805,16.00200080871582,0.03085710601395159,0,0,0.4937754353898831,0,0,0,0,0.0859375,,
38.787489999999295,1077,,,,-0.0625,-0.025390625,-1.00390625,-0.0000025659597641788424,0.0011268720657509129,15.998286247253418,0.025207936411333967,0,0,0.40328378241108287,0,0,0,0,0.0859375,,
38.80963999999967,1076,,,,-0.0625,-0.0234375,-1.00390625,-0.000024975341704674065,0.0012870536814590446,16.00200080871582,0.03964470367020159,0,0,0.6343945801918649,0,0,0,0,0.083984375,,
